annotation_id,roberta_label,roberta_score
p6e496e09_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,Negative,0.8919937610626221
p6e496e09_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,Negative,0.8930824995040894
p6e496e09_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,Negative,0.8864734768867493
p6e496e09_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,Negative,0.9011645317077637
p6e496e09_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,Positive,0.609003484249115
p6e496e09_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,Negative,0.6713464856147766
p6e496e09_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,Neutral,0.6381418108940125
p6e496e09_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,Negative,0.9239006638526917
p6e496e09_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,Positive,0.8297211527824402
p00d2cbcf_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,Negative,0.9306896924972534
p00d2cbcf_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,Positive,0.7608344554901123
p00d2cbcf_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,Negative,0.8167276978492737
p00d2cbcf_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,Positive,0.6649901866912842
p00d2cbcf_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,Neutral,0.5298697352409363
p00d2cbcf_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,Negative,0.8850736618041992
p00d2cbcf_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,Negative,0.9234849810600281
p00d2cbcf_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,Neutral,0.6274739503860474
p00d2cbcf_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,Negative,0.9081284999847412
p00d2cbcf_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,Positive,0.6141898036003113
p00d2cbcf_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,Positive,0.9105818867683411
p00d2cbcf_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,Positive,0.4012986421585083
p00d2cbcf_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,Negative,0.9191272854804993
p00d2cbcf_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,Negative,0.911751389503479
p00d2cbcf_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,Positive,0.9590416550636292
p00d2cbcf_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,Negative,0.5379024744033813
p00d2cbcf_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,Positive,0.588740348815918
p00d2cbcf_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,Negative,0.9000280499458313
p00d2cbcf_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,Negative,0.8749749660491943
p00d2cbcf_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,Negative,0.8261121511459351
p00d2cbcf_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,Neutral,0.574351966381073
p00d2cbcf_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,Positive,0.9558899402618408
p00d2cbcf_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,Negative,0.9473074078559875
p00d2cbcf_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,Positive,0.5883902907371521
p00d2cbcf_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,Negative,0.8899641633033752
p00d2cbcf_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,Negative,0.92999666929245
p00d2cbcf_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,Positive,0.9110721945762634
p00d2cbcf_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,Positive,0.6070957183837891
p00d2cbcf_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,Negative,0.9273412227630615
p00d2cbcf_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,Negative,0.9398673176765442
p00d2cbcf_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,Positive,0.8092310428619385
p00d2cbcf_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,Negative,0.9376766085624695
p00d2cbcf_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,Negative,0.889552652835846
p00d2cbcf_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,Neutral,0.48819035291671753
p00d2cbcf_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,Positive,0.8518632054328918
p00d2cbcf_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,Negative,0.8037020564079285
p00d2cbcf_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,Negative,0.8887119293212891
p00d2cbcf_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,Negative,0.9364915490150452
p00d2cbcf_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,Positive,0.8069245219230652
p00d2cbcf_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,Positive,0.6202418208122253
p00d2cbcf_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,Positive,0.5231996178627014
p00d2cbcf_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,Negative,0.9329624772071838
p00d2cbcf_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,Negative,0.9174417853355408
p00d2cbcf_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,Negative,0.7680776715278625
p00d2cbcf_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,Negative,0.854815661907196
p00d2cbcf_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,Positive,0.5796392560005188
p00d2cbcf_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,Positive,0.9353647232055664
p00d2cbcf_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,Positive,0.5761046409606934
p00d2cbcf_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,Negative,0.9099926352500916
p00d2cbcf_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,Positive,0.9453426003456116
pa2d38154_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,Negative,0.9101303815841675
pa2d38154_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,Positive,0.7679216861724854
pa2d38154_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,Negative,0.8809850215911865
pa2d38154_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,Negative,0.8699105978012085
pa2d38154_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,Negative,0.6802711486816406
pa2d38154_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,Negative,0.8604673147201538
pa2d38154_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,Negative,0.910106897354126
pa2d38154_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,Positive,0.5671660900115967
pa2d38154_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,Negative,0.804387092590332
pa2d38154_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,Neutral,0.48119357228279114
pa2d38154_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,Positive,0.9488616585731506
pa2d38154_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,Positive,0.9195441007614136
pa2d38154_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,Negative,0.939782440662384
pa2d38154_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,Negative,0.9045104384422302
pa2d38154_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,Neutral,0.5805098414421082
pa2d38154_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,Positive,0.5668144226074219
pa2d38154_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,Positive,0.5161498785018921
pa2d38154_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,Negative,0.8784909248352051
pa2d38154_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,Negative,0.9312968850135803
pa2d38154_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,Negative,0.8930434584617615
pa2d38154_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,Positive,0.5600563287734985
pa2d38154_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,Positive,0.8964515328407288
pa2d38154_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,Negative,0.9249249696731567
pa2d38154_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,Positive,0.9369953274726868
pa2d38154_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,Negative,0.9005417823791504
pa2d38154_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,Negative,0.9351605176925659
pa2d38154_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,Positive,0.9162173867225647
pa2d38154_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,Positive,0.8201979398727417
pa2d38154_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,Negative,0.9143115282058716
pa2d38154_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,Negative,0.9185575246810913
pa2d38154_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,Positive,0.9384843111038208
pa2d38154_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,Negative,0.9223411679267883
pa2d38154_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,Negative,0.9152714014053345
pa2d38154_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,Negative,0.8881316781044006
pa2d38154_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,Positive,0.8736676573753357
pa2d38154_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,Neutral,0.5499900579452515
pa2d38154_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,Negative,0.9081516861915588
pa2d38154_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,Negative,0.8883585333824158
pa2d38154_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,Positive,0.7905309200286865
pa2d38154_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,Negative,0.7297816872596741
pa2d38154_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,Neutral,0.55362868309021
pa2d38154_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,Negative,0.8706685900688171
pa2d38154_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,Negative,0.9039097428321838
pa2d38154_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,Negative,0.9069246649742126
pa2d38154_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,Negative,0.8495388031005859
pa2d38154_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,Positive,0.9216916561126709
pa2d38154_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,Positive,0.8485813140869141
pa2d38154_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,Positive,0.5826089382171631
pa2d38154_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,Negative,0.8684994578361511
pa2d38154_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,Neutral,0.6538240313529968
p631f3a13_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,Negative,0.925262987613678
p631f3a13_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,Neutral,0.539152979850769
p631f3a13_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,Negative,0.8484451770782471
p631f3a13_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,Negative,0.8446093201637268
p631f3a13_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,Positive,0.5168648958206177
p631f3a13_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,Negative,0.896009624004364
p631f3a13_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,Negative,0.9002107977867126
p631f3a13_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,Negative,0.8002667427062988
p631f3a13_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,Negative,0.9097853899002075
p631f3a13_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,Neutral,0.5392547249794006
p631f3a13_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,Positive,0.9744744300842285
p631f3a13_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,Positive,0.6437631249427795
p631f3a13_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,Negative,0.9260254502296448
p631f3a13_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,Negative,0.915972113609314
p631f3a13_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,Positive,0.8407811522483826
p631f3a13_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,Positive,0.9719555377960205
p631f3a13_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,Positive,0.8808842897415161
p631f3a13_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,Negative,0.9045419692993164
p631f3a13_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,Negative,0.8619537353515625
p631f3a13_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,Negative,0.9020362496376038
p631f3a13_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,Neutral,0.6430213451385498
p631f3a13_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,Positive,0.9349377155303955
p631f3a13_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,Negative,0.9286139607429504
p631f3a13_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,Positive,0.7427691221237183
p631f3a13_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,Negative,0.9345281720161438
p631f3a13_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,Negative,0.9370284080505371
p631f3a13_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,Positive,0.9660942554473877
p631f3a13_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,Positive,0.809489369392395
p631f3a13_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,Negative,0.9341244697570801
p631f3a13_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,Negative,0.938156008720398
p631f3a13_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,Positive,0.7671326398849487
p631f3a13_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,Negative,0.9431883692741394
p631f3a13_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,Negative,0.9128994941711426
p631f3a13_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,Negative,0.9194919466972351
p631f3a13_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,Positive,0.8988745212554932
p631f3a13_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,Negative,0.4910077452659607
p631f3a13_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,Negative,0.9015469551086426
p631f3a13_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,Negative,0.9121623635292053
p631f3a13_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,Positive,0.8342220187187195
p631f3a13_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,Neutral,0.8333384394645691
p631f3a13_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,Positive,0.48807311058044434
p631f3a13_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,Negative,0.8883949518203735
p631f3a13_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,Negative,0.9243370294570923
p631f3a13_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,Negative,0.8521177172660828
p631f3a13_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,Negative,0.633716881275177
p631f3a13_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,Neutral,0.5270001292228699
p631f3a13_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,Positive,0.5797746777534485
p631f3a13_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,Positive,0.5761046409606934
p631f3a13_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,Negative,0.9362233281135559
p631f3a13_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,Positive,0.7430664300918579
pff7b6bb0_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,Negative,0.9271640777587891
pff7b6bb0_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,Neutral,0.6346513032913208
pff7b6bb0_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,Negative,0.9385229349136353
pff7b6bb0_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,Negative,0.5486635565757751
pff7b6bb0_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,Positive,0.6431437134742737
pff7b6bb0_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,Negative,0.9087612628936768
pff7b6bb0_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,Negative,0.9287676215171814
pff7b6bb0_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,Neutral,0.5332145690917969
pff7b6bb0_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,Negative,0.891273558139801
pff7b6bb0_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,Neutral,0.6957768201828003
pff7b6bb0_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,Positive,0.9358201026916504
pff7b6bb0_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,Positive,0.896317720413208
pff7b6bb0_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,Negative,0.915907084941864
pff7b6bb0_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,Negative,0.9134930968284607
pff7b6bb0_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,Positive,0.9029743075370789
pff7b6bb0_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,Positive,0.973702073097229
pff7b6bb0_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,Positive,0.5042645335197449
pff7b6bb0_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,Negative,0.8763540983200073
pff7b6bb0_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,Negative,0.7760187983512878
pff7b6bb0_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,Negative,0.9437008500099182
pff7b6bb0_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,Positive,0.49992191791534424
pff7b6bb0_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,Positive,0.970557689666748
pff7b6bb0_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,Negative,0.8864964842796326
pff7b6bb0_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,Positive,0.7211301326751709
pff7b6bb0_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,Negative,0.9374388456344604
pff7b6bb0_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,Negative,0.9312282204627991
pff7b6bb0_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,Positive,0.9786139130592346
pff7b6bb0_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,Neutral,0.5500181317329407
pff7b6bb0_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,Negative,0.8859170079231262
pff7b6bb0_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,Negative,0.9073050618171692
pff7b6bb0_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,Positive,0.8472198247909546
pff7b6bb0_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,Negative,0.9286931157112122
pff7b6bb0_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,Negative,0.8237290382385254
pff7b6bb0_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,Positive,0.4012986421585083
pff7b6bb0_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,Neutral,0.5749539136886597
pff7b6bb0_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,Neutral,0.6765115261077881
pff7b6bb0_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,Negative,0.9351053833961487
pff7b6bb0_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,Negative,0.8813896179199219
pff7b6bb0_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,Positive,0.8610570430755615
pff7b6bb0_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,Neutral,0.6614925265312195
pff7b6bb0_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,Neutral,0.5289376378059387
pff7b6bb0_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,Negative,0.8933192491531372
pff7b6bb0_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,Negative,0.8942650556564331
pff7b6bb0_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,Neutral,0.5401953458786011
pff7b6bb0_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,Negative,0.9136654138565063
pff7b6bb0_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,Neutral,0.7795935273170471
pff7b6bb0_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,Neutral,0.5566542148590088
pff7b6bb0_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,Neutral,0.6066984534263611
pff7b6bb0_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,Negative,0.9026044607162476
pff7b6bb0_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,Neutral,0.5890750885009766
p2b2c8fac_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,Negative,0.9254761338233948
p2b2c8fac_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,Neutral,0.6441029906272888
p2b2c8fac_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,Negative,0.69362872838974
p2b2c8fac_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,Negative,0.780630886554718
p2b2c8fac_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,Negative,0.7320914268493652
p2b2c8fac_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,Negative,0.9136388301849365
p2b2c8fac_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,Negative,0.9163919687271118
p2b2c8fac_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,Neutral,0.6278338432312012
p2b2c8fac_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,Negative,0.8394771218299866
p2b2c8fac_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,Neutral,0.60862135887146
p2b2c8fac_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,Positive,0.9811563491821289
p2b2c8fac_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,Positive,0.6413088440895081
p2b2c8fac_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,Negative,0.9204353094100952
p2b2c8fac_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,Negative,0.9161307215690613
p2b2c8fac_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,Positive,0.8935558795928955
p2b2c8fac_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,Positive,0.8170496821403503
p2b2c8fac_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,Positive,0.5042645335197449
p2b2c8fac_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,Negative,0.8862966299057007
p2b2c8fac_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,Negative,0.7783147096633911
p2b2c8fac_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,Negative,0.9040773510932922
p2b2c8fac_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,Positive,0.6437817811965942
p2b2c8fac_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,Positive,0.9691662788391113
p2b2c8fac_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,Negative,0.9111437201499939
p2b2c8fac_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,Positive,0.950890302658081
p2b2c8fac_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,Negative,0.9229947328567505
p2b2c8fac_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,Negative,0.9231189489364624
